0	0	2.5	EAT	eatpro	['specie_624']
0	0	2.5	EAT	eatfat	['specie_624']
0	0	2.5	EAT	eatcarb	['specie_624']
0	0	2.5	ILLNESS	treatpain	['specie_624']
0	0	2.5	ILLNESS	treatwound	['specie_624']
0	0	2.5	ILLNESS	treatfever	['specie_624']
0	0	2.5	SHELTER	needclothes	['specie_624']
0	0	2.5	SHELTER	needshoes	['specie_624']
0	0	2.5	SHELTER	needwood	['specie_624']
0	0	2.5	TOOLS	needbasket	['specie_624']
0	0	2.5	TOOLS	needaxe	['specie_624']
0	0	2.5	TOOLS	needarrow	['specie_624']
0	1	2.5	EAT	eatpro	['specie_424']
0	1	2.5	EAT	eatfat	['specie_424']
0	1	2.5	EAT	eatcarb	['specie_424']
0	1	2.5	ILLNESS	treatpain	['specie_424']
0	1	2.5	ILLNESS	treatwound	['specie_424']
0	1	2.5	ILLNESS	treatfever	['specie_424']
0	1	2.5	SHELTER	needclothes	['specie_424']
0	1	2.5	SHELTER	needshoes	['specie_424']
0	1	2.5	SHELTER	needwood	['specie_424']
0	1	2.5	TOOLS	needbasket	['specie_424']
0	1	2.5	TOOLS	needaxe	['specie_424']
0	1	2.5	TOOLS	needarrow	['specie_424']
0	2	2.5	EAT	eatpro	['specie_1636']
0	2	2.5	EAT	eatfat	['specie_1636']
0	2	2.5	EAT	eatcarb	['specie_1636']
0	2	2.5	ILLNESS	treatpain	['specie_1636']
0	2	2.5	ILLNESS	treatwound	['specie_1636']
0	2	2.5	ILLNESS	treatfever	['specie_1636']
0	2	2.5	SHELTER	needclothes	['specie_1636']
0	2	2.5	SHELTER	needshoes	['specie_1636']
0	2	2.5	SHELTER	needwood	['specie_1636']
0	2	2.5	TOOLS	needbasket	['specie_1636']
0	2	2.5	TOOLS	needaxe	['specie_1636']
0	2	2.5	TOOLS	needarrow	['specie_1636']
0	3	2.5	EAT	eatpro	['specie_474']
0	3	2.5	EAT	eatfat	['specie_474']
0	3	2.5	EAT	eatcarb	['specie_474']
0	3	2.5	ILLNESS	treatpain	['specie_474']
0	3	2.5	ILLNESS	treatwound	['specie_474']
0	3	2.5	ILLNESS	treatfever	['specie_474']
0	3	2.5	SHELTER	needclothes	['specie_474']
0	3	2.5	SHELTER	needshoes	['specie_474']
0	3	2.5	SHELTER	needwood	['specie_474']
0	3	2.5	TOOLS	needbasket	['specie_474']
0	3	2.5	TOOLS	needaxe	['specie_474']
0	3	2.5	TOOLS	needarrow	['specie_474']
0	4	2.5	EAT	eatpro	['specie_409']
0	4	2.5	EAT	eatfat	['specie_409']
0	4	2.5	EAT	eatcarb	['specie_409']
0	4	2.5	ILLNESS	treatpain	['specie_409']
0	4	2.5	ILLNESS	treatwound	['specie_409']
0	4	2.5	ILLNESS	treatfever	['specie_409']
0	4	2.5	SHELTER	needclothes	['specie_409']
0	4	2.5	SHELTER	needshoes	['specie_409']
0	4	2.5	SHELTER	needwood	['specie_409']
0	4	2.5	TOOLS	needbasket	['specie_409']
0	4	2.5	TOOLS	needaxe	['specie_409']
0	4	2.5	TOOLS	needarrow	['specie_409']
0	5	2.5	EAT	eatpro	['specie_970']
0	5	2.5	EAT	eatfat	['specie_970']
0	5	2.5	EAT	eatcarb	['specie_970']
0	5	2.5	ILLNESS	treatpain	['specie_970']
0	5	2.5	ILLNESS	treatwound	['specie_970']
0	5	2.5	ILLNESS	treatfever	['specie_970']
0	5	2.5	SHELTER	needclothes	['specie_970']
0	5	2.5	SHELTER	needshoes	['specie_970']
0	5	2.5	SHELTER	needwood	['specie_970']
0	5	2.5	TOOLS	needbasket	['specie_970']
0	5	2.5	TOOLS	needaxe	['specie_970']
0	5	2.5	TOOLS	needarrow	['specie_970']
0	6	2.5	EAT	eatpro	['specie_412']
0	6	2.5	EAT	eatfat	['specie_412']
0	6	2.5	EAT	eatcarb	['specie_412']
