0	0	2.5	EAT	eatpro	['specie_487']
0	0	2.5	EAT	eatfat	['specie_487']
0	0	2.5	EAT	eatcarb	['specie_487']
0	0	2.5	ILLNESS	treatpain	['specie_487']
0	0	2.5	ILLNESS	treatwound	['specie_487']
0	0	2.5	ILLNESS	treatfever	['specie_487']
0	0	2.5	SHELTER	needclothes	['specie_487']
0	0	2.5	SHELTER	needshoes	['specie_487']
0	0	2.5	SHELTER	needwood	['specie_487']
0	0	2.5	TOOLS	needbasket	['specie_487']
0	0	2.5	TOOLS	needaxe	['specie_487']
0	0	2.5	TOOLS	needarrow	['specie_487']
0	1	2.5	EAT	eatpro	['specie_167']
0	1	2.5	EAT	eatfat	['specie_167']
0	1	2.5	EAT	eatcarb	['specie_167']
0	1	2.5	ILLNESS	treatpain	['specie_167']
0	1	2.5	ILLNESS	treatwound	['specie_167']
0	1	2.5	ILLNESS	treatfever	['specie_167']
0	1	2.5	SHELTER	needclothes	['specie_167']
0	1	2.5	SHELTER	needshoes	['specie_167']
0	1	2.5	SHELTER	needwood	['specie_167']
0	1	2.5	TOOLS	needbasket	['specie_167']
0	1	2.5	TOOLS	needaxe	['specie_167']
0	1	2.5	TOOLS	needarrow	['specie_167']
0	2	2.5	EAT	eatpro	['specie_1145']
0	2	2.5	EAT	eatfat	['specie_1145']
0	2	2.5	EAT	eatcarb	['specie_1145']
0	2	2.5	ILLNESS	treatpain	['specie_1145']
0	2	2.5	ILLNESS	treatwound	['specie_1145']
0	2	2.5	ILLNESS	treatfever	['specie_1145']
0	2	2.5	SHELTER	needclothes	['specie_1145']
0	2	2.5	SHELTER	needshoes	['specie_1145']
0	2	2.5	SHELTER	needwood	['specie_1145']
0	2	2.5	TOOLS	needbasket	['specie_1145']
0	2	2.5	TOOLS	needaxe	['specie_1145']
0	2	2.5	TOOLS	needarrow	['specie_1145']
0	3	2.5	EAT	eatpro	['specie_1005']
0	3	2.5	EAT	eatfat	['specie_1005']
0	3	2.5	EAT	eatcarb	['specie_1005']
0	3	2.5	ILLNESS	treatpain	['specie_1005']
0	3	2.5	ILLNESS	treatwound	['specie_1005']
0	3	2.5	ILLNESS	treatfever	['specie_1005']
0	3	2.5	SHELTER	needclothes	['specie_1005']
0	3	2.5	SHELTER	needshoes	['specie_1005']
0	3	2.5	SHELTER	needwood	['specie_1005']
0	3	2.5	TOOLS	needbasket	['specie_1005']
0	3	2.5	TOOLS	needaxe	['specie_1005']
0	3	2.5	TOOLS	needarrow	['specie_1005']
0	4	2.5	EAT	eatpro	['specie_1093']
0	4	2.5	EAT	eatfat	['specie_1093']
0	4	2.5	EAT	eatcarb	['specie_1093']
0	4	2.5	ILLNESS	treatpain	['specie_1093']
0	4	2.5	ILLNESS	treatwound	['specie_1093']
0	4	2.5	ILLNESS	treatfever	['specie_1093']
0	4	2.5	SHELTER	needclothes	['specie_1093']
0	4	2.5	SHELTER	needshoes	['specie_1093']
0	4	2.5	SHELTER	needwood	['specie_1093']
0	4	2.5	TOOLS	needbasket	['specie_1093']
0	4	2.5	TOOLS	needaxe	['specie_1093']
0	4	2.5	TOOLS	needarrow	['specie_1093']
0	5	2.5	EAT	eatpro	['specie_1076']
0	5	2.5	EAT	eatfat	['specie_1076']
0	5	2.5	EAT	eatcarb	['specie_1076']
0	5	2.5	ILLNESS	treatpain	['specie_1076']
0	5	2.5	ILLNESS	treatwound	['specie_1076']
0	5	2.5	ILLNESS	treatfever	['specie_1076']
0	5	2.5	SHELTER	needclothes	['specie_1076']
0	5	2.5	SHELTER	needshoes	['specie_1076']
0	5	2.5	SHELTER	needwood	['specie_1076']
0	5	2.5	TOOLS	needbasket	['specie_1076']
0	5	2.5	TOOLS	needaxe	['specie_1076']
0	5	2.5	TOOLS	needarrow	['specie_1076']
0	6	2.5	EAT	eatpro	['specie_789']
0	6	2.5	EAT	eatfat	['specie_789']
0	6	2.5	EAT	eatcarb	['specie_789']
0	6	2.5	ILLNESS	treatpain	['specie_789']
0	6	2.5	ILLNESS	treatwound	['specie_789']
0	6	2.5	ILLNESS	treatfever	['specie_789']
0	6	2.5	SHELTER	needclothes	['specie_789']
0	6	2.5	SHELTER	needshoes	['specie_789']
0	6	2.5	SHELTER	needwood	['specie_789']
0	6	2.5	TOOLS	needbasket	['specie_789']
0	6	2.5	TOOLS	needaxe	['specie_789']
0	6	2.5	TOOLS	needarrow	['specie_789']
0	7	2.5	EAT	eatpro	['specie_1348']
0	7	2.5	EAT	eatfat	['specie_1348']
0	7	2.5	EAT	eatcarb	['specie_1348']
0	7	2.5	ILLNESS	treatpain	['specie_1348']
0	7	2.5	ILLNESS	treatwound	['specie_1348']
0	7	2.5	ILLNESS	treatfever	['specie_1348']
0	7	2.5	SHELTER	needclothes	['specie_1348']
0	7	2.5	SHELTER	needshoes	['specie_1348']
0	7	2.5	SHELTER	needwood	['specie_1348']
0	7	2.5	TOOLS	needbasket	['specie_1348']
0	7	2.5	TOOLS	needaxe	['specie_1348']
0	7	2.5	TOOLS	needarrow	['specie_1348']
0	8	2.5	EAT	eatpro	['specie_1108']
0	8	2.5	EAT	eatfat	['specie_1108']
0	8	2.5	EAT	eatcarb	['specie_1108']
0	8	2.5	ILLNESS	treatpain	['specie_1108']
0	8	2.5	ILLNESS	treatwound	['specie_1108']
0	8	2.5	ILLNESS	treatfever	['specie_1108']
0	8	2.5	SHELTER	needclothes	['specie_1108']
0	8	2.5	SHELTER	needshoes	['specie_1108']
0	8	2.5	SHELTER	needwood	['specie_1108']
0	8	2.5	TOOLS	needbasket	['specie_1108']
0	8	2.5	TOOLS	needaxe	['specie_1108']
0	8	2.5	TOOLS	needarrow	['specie_1108']
0	9	2.5	EAT	eatpro	['specie_353']
0	9	2.5	EAT	eatfat	['specie_353']
0	9	2.5	EAT	eatcarb	['specie_353']
0	9	2.5	ILLNESS	treatpain	['specie_353']
0	9	2.5	ILLNESS	treatwound	['specie_353']
